pdb_id,resolution,year,binding_str,pK,has_protein,has_ligand,has_both
1jgl,2.15,2001,Kd=2nM,8.7,True,True,True
1i9p,1.92,2001,Kd=3.9nM,8.41,True,True,True
1ikt,1.75,2001,Kd=400uM,3.4,True,True,True
1k1m,2.2,2001,Kd=40nM,7.4,True,True,True
1e3v,2.0,2001,Kd=45.74uM,4.34,True,True,True
1fzk,1.7,2001,Kd=4nM,8.4,True,True,True
1h6h,1.7,2001,Kd=5.0uM,5.3,True,True,True
1fzj,1.9,2001,Kd=8nM,8.1,True,True,True
1i1e,2.5,2001,Kd=9.4uM,5.03,True,True,True
1j4r,1.8,2001,Ki=0.019uM,7.72,True,True,True
1f8c,1.7,2001,Ki=0.04uM,7.4,True,True,True
1e66,2.1,2001,Ki=0.13nM,9.89,True,True,True
1g7g,2.2,2001,Ki=0.25uM,6.6,True,True,True
1jzs,2.5,2001,Ki=0.25uM,6.6,True,True,True
1i37,2.0,2001,Ki=0.27nM,9.57,True,True,True
1k9s,2.0,2001,Ki=0.30uM,6.52,True,True,True
1e6q,1.35,2001,Ki=0.7mM,6.15,True,True,True
1iih,2.2,2001,Ki=1.3mM,5.89,True,True,True
1e1x,1.85,2001,Ki=1.3uM,5.89,True,True,True
1hdq,2.3,2001,Ki=1.5uM,5.82,True,True,True
1e5j,1.85,2001,Ki=100uM,4.0,True,True,True
1hlk,2.5,2001,Ki=10uM,5.0,True,True,True
1g2k,1.95,2001,Ki=11nM,7.96,True,True,True
1e1v,1.95,2001,Ki=12uM,4.92,True,True,True
1g30,2.0,2001,Ki=140nM,6.85,True,True,True
1f8e,1.4,2001,Ki=15uM,4.82,True,True,True
1f5k,1.8,2001,Ki=180uM,3.74,True,True,True
1fm9,2.1,2001,Ki=1nM,9.0,True,True,True
1jak,1.75,2001,Ki=2.7uM,5.57,True,True,True
1g3d,1.8,2001,Ki=2.8uM,5.55,True,True,True
1hp5,2.1,2001,Ki=280nM,6.55,True,True,True
1g98,1.9,2001,Ki=2uM,5.7,True,True,True
1jsv,1.96,2001,Ki=2uM,5.7,True,True,True
1g7f,1.8,2001,Ki=3.4uM,5.47,True,True,True
1hi4,1.8,2001,Ki=32uM,4.49,True,True,True
1ik4,2.0,2001,Ki=39nM,7.41,True,True,True
1f8b,1.8,2001,Ki=4.0uM,5.4,True,True,True
1g3e,1.8,2001,Ki=4.2uM,5.38,True,True,True
1hee,1.75,2001,Ki=4.6uM,5.34,True,True,True
1f8d,1.4,2001,Ki=400uM,3.4,True,True,True
1f5l,2.1,2001,Ki=5.3uM,5.28,True,True,True
1g2l,1.9,2001,Ki=57nM,7.24,True,True,True
1hi3,1.8,2001,Ki=64uM,4.19,True,True,True
1k1o,2.0,2001,Ki=675nM,6.17,True,True,True
1g36,1.9,2001,Ki=67nM,7.17,True,True,True
1efy,2.2,2001,Ki=6nM,8.22,True,True,True
1g35,1.8,2001,Ki=7.3nM,8.14,True,True,True
1g32,1.9,2001,Ki=780nM,6.11,True,True,True
1hyo,1.3,2001,Ki=84.8uM,4.07,True,True,True
1hi5,1.8,2001,Ki=92uM,4.04,True,True,True
1m7y,1.6,2002,Kd=0.011nM,10.96,True,True,True
1lbf,2.05,2002,Kd=0.014uM,7.85,True,True,True
1n4k,2.2,2002,Kd=0.09nM,10.05,True,True,True
1lrh,1.9,2002,Kd=0.15uM,6.82,True,True,True
1li6,2.0,2002,Kd=0.16mM,6.8,True,True,True
1gx8,2.4,2002,Kd=0.43uM,6.37,True,True,True
1m83,2.2,2002,Kd=0.4mM,6.4,True,True,True
1lgt,1.7,2002,Kd=0.8uM,6.1,True,True,True
1kdk,1.7,2002,Kd=0.9nM,9.05,True,True,True
1kv1,2.5,2002,Kd=1.16uM,5.94,True,True,True
1kzn,2.3,2002,Kd=1.2nM,8.92,True,True,True
1kyv,2.4,2002,Kd=1.2uM,5.92,True,True,True
1lhu,1.8,2002,Kd=1.48nM,8.83,True,True,True
1lgw,1.85,2002,Kd=100uM,4.0,True,True,True
1k6v,2.0,2002,Kd=120nM,6.92,True,True,True
1h2t,2.15,2002,Kd=13nM,7.89,True,True,True
1k6t,2.25,2002,Kd=24nM,7.62,True,True,True
1jyq,2.0,2002,Kd=2nM,8.7,True,True,True
1g85,1.8,2002,Kd=3.3uM,5.48,True,True,True
1h0a,1.7,2002,Kd=3.6uM,5.44,True,True,True
1k6c,2.2,2002,Kd=33nM,7.48,True,True,True
1k6p,2.2,2002,Kd=44nM,7.36,True,True,True
1jlr,2.45,2002,Kd=465uM,3.33,True,True,True
1fd0,1.38,2002,Kd=4nM,8.4,True,True,True
1li3,1.85,2002,Kd=56uM,4.25,True,True,True
1lbk,1.86,2002,Kd=668uM,3.18,True,True,True
1m48,1.95,2002,Kd=8.2uM,5.09,True,True,True
1g7q,1.6,2002,Kd=877nM,6.06,True,True,True
1ez9,1.9,2002,Kd=8uM,5.1,True,True,True
1kmy,2.0,2002,Kd=8uM,5.1,True,True,True
1li2,2.0,2002,Kd=91uM,4.04,True,True,True
1ghy,1.85,2002,Ki=0.008uM,8.1,True,True,True
1izh,1.9,2002,Ki=0.02uM,7.7,True,True,True
1gi4,1.37,2002,Ki=0.065uM,7.19,True,True,True
1d4h,1.81,2002,Ki=0.10nM,10.0,True,True,True
1ec2,2.0,2002,Ki=0.10nM,10.0,True,True,True
1gj6,1.5,2002,Ki=0.10uM,7.0,True,True,True
1kuk,1.45,2002,Ki=0.124mM,6.91,True,True,True
1m0q,2.0,2002,Ki=0.13mM,6.89,True,True,True
1kug,1.37,2002,Ki=0.160mM,6.8,True,True,True
1kui,1.5,2002,Ki=0.169mM,6.77,True,True,True
1eby,2.29,2002,Ki=0.20nM,9.7,True,True,True
1izi,2.15,2002,Ki=0.26uM,6.59,True,True,True
1loq,1.5,2002,Ki=0.2mM,6.7,True,True,True
1koj,1.9,2002,Ki=0.2uM,6.7,True,True,True
1gpn,2.35,2002,Ki=0.334uM,6.48,True,True,True
1j01,2.0,2002,Ki=0.34uM,6.47,True,True,True
1m4h,2.1,2002,Ki=0.3nM,9.52,True,True,True
1ebz,2.01,2002,Ki=0.40nM,9.4,True,True,True
1gjc,1.73,2002,Ki=0.45uM,6.35,True,True,True
1ksn,2.1,2002,Ki=0.4nM,9.4,True,True,True
1ew9,2.0,2002,Ki=0.6mM,6.22,True,True,True
1l8g,2.5,2002,Ki=0.6uM,6.22,True,True,True
1h22,2.15,2002,Ki=0.8nM,9.1,True,True,True
1ebw,1.81,2002,Ki=0.90nM,9.05,True,True,True
1ec3,1.8,2002,Ki=0.92nM,9.04,True,True,True
1jq8,2.0,2002,Ki=1.01uM,6.0,True,True,True
1fv0,1.7,2002,Ki=1.18uM,5.93,True,True,True
1ec1,2.1,2002,Ki=1.20nM,8.92,True,True,True
1h2k,2.15,2002,Ki=1.2mM,5.92,True,True,True
1d4i,1.81,2002,Ki=1.40nM,8.85,True,True,True
1k4g,1.7,2002,Ki=1.4uM,5.85,True,True,True
1kpm,1.8,2002,Ki=1.59uM,5.8,True,True,True
1kav,2.35,2002,Ki=1.5uM,5.82,True,True,True
1gvw,1.0,2002,Ki=110nM,6.96,True,True,True
1h5v,1.1,2002,Ki=117uM,3.93,True,True,True
1km3,1.5,2002,Ki=12.4uM,4.91,True,True,True
1jqy,2.14,2002,Ki=12uM,4.92,True,True,True
1j16,1.6,2002,Ki=143uM,3.84,True,True,True
1ghz,1.39,2002,Ki=16uM,4.8,True,True,True
1lee,1.9,2002,Ki=18nM,7.74,True,True,True
1h4w,1.7,2002,Ki=22uM,4.66,True,True,True
1m1b,2.25,2002,Ki=22uM,4.66,True,True,True
1gyy,1.35,2002,Ki=230uM,3.64,True,True,True
1n1m,2.5,2002,Ki=2uM,5.7,True,True,True
1ec0,1.79,2002,Ki=3.2nM,8.49,True,True,True
1gyx,1.35,2002,Ki=3.3mM,5.48,True,True,True
1gi1,1.42,2002,Ki=3.4uM,5.47,True,True,True
1jys,1.9,2002,Ki=300uM,3.52,True,True,True
1lf2,1.8,2002,Ki=30nM,7.52,True,True,True
1gi7,1.79,2002,Ki=31uM,4.51,True,True,True
1j14,2.4,2002,Ki=32.2uM,4.49,True,True,True
1iiq,1.83,2002,Ki=33nM,7.48,True,True,True
1kc7,2.2,2002,Ki=3uM,5.52,True,True,True
1k21,1.86,2002,Ki=4.2nM,8.38,True,True,True
1gpk,2.1,2002,Ki=4.3uM,5.37,True,True,True
1d4j,1.81,2002,Ki=4.40nM,8.36,True,True,True
1h23,2.15,2002,Ki=4.5nM,8.35,True,True,True
1m0o,2.4,2002,Ki=4.9mM,5.31,True,True,True
1ghv,1.85,2002,Ki=45uM,4.35,True,True,True
1i2s,1.7,2002,Ki=490uM,3.31,True,True,True
1k22,1.93,2002,Ki=4nM,8.4,True,True,True
1ew8,2.2,2002,Ki=5.5mM,5.26,True,True,True
1j17,2.0,2002,Ki=6.05uM,5.22,True,True,True
1m0n,2.2,2002,Ki=6.0mM,5.22,True,True,True
1gvx,1.0,2002,Ki=60nM,7.22,True,True,True
1kv5,1.65,2002,Ki=60uM,4.22,True,True,True
1ghw,1.75,2002,Ki=63uM,4.2,True,True,True
1h1s,2.0,2002,Ki=6nM,8.22,True,True,True
1jcx,1.8,2002,Ki=7.0uM,5.15,True,True,True
1k4h,1.8,2002,Ki=7.7uM,5.11,True,True,True
1jvu,1.78,2002,Ki=7uM,5.15,True,True,True
1eb2,2.0,2002,Ki=980nM,6.01,True,True,True
1nf8,1.6,2003,Kd=0.015uM,7.82,True,True,True
1o7o,1.97,2003,Kd=0.032mM,7.49,True,True,True
1q72,1.7,2003,Kd=0.14uM,6.85,True,True,True
1qyg,1.81,2003,Kd=0.14uM,6.85,True,True,True
1p1n,1.6,2003,Kd=0.16uM,6.8,True,True,True
1usi,1.8,2003,Kd=0.18uM,6.74,True,True,True
1mrw,2.0,2003,Kd=0.2nM,9.7,True,True,True
1g74,1.7,2003,Kd=0.30uM,6.52,True,True,True
1usk,2.0,2003,Kd=0.40uM,6.4,True,True,True
1m7d,2.3,2003,Kd=0.59uM,6.23,True,True,True
1mh5,2.1,2003,Kd=0.61nM,9.21,True,True,True
1msn,2.0,2003,Kd=0.81nM,9.09,True,True,True
1ogx,2.0,2003,Kd=0.81uM,6.09,True,True,True
1ogd,1.95,2003,Kd=0.93mM,6.03,True,True,True
1q8u,1.9,2003,Kd=1.1uM,5.96,True,True,True
1ugx,1.6,2003,Kd=1.24uM,5.91,True,True,True
1ogz,2.3,2003,Kd=1.4uM,5.85,True,True,True
1ols,1.85,2003,Kd=1.52uM,5.82,True,True,True
1p1o,1.6,2003,Kd=1.74uM,5.76,True,True,True
1mjj,2.1,2003,Kd=1.83nM,8.74,True,True,True
1r0p,1.8,2003,Kd=10nM,8.0,True,True,True
1p1q,2.0,2003,Kd=12.8uM,4.89,True,True,True
1q8t,2.0,2003,Kd=17.5uM,4.76,True,True,True
1oif,2.12,2003,Kd=19nM,7.72,True,True,True
1lnm,1.9,2003,Kd=2.0nM,8.7,True,True,True
1gwv,2.5,2003,Kd=2.68mM,5.57,True,True,True
1oz0,2.5,2003,Kd=20nM,7.7,True,True,True
1nli,1.93,2003,Kd=260uM,3.59,True,True,True
1oba,2.45,2003,Kd=3.6mM,5.44,True,True,True
1lke,1.9,2003,Kd=30.2nM,7.52,True,True,True
1n0s,2.0,2003,Kd=35.2nM,7.45,True,True,True
1olu,1.9,2003,Kd=39.3uM,4.41,True,True,True
1oe8,1.65,2003,Kd=3uM,5.52,True,True,True
1m7i,2.5,2003,Kd=4.0uM,5.4,True,True,True
1lvu,2.05,2003,Kd=4.8uM,5.32,True,True,True
1hk4,2.4,2003,Kd=4.9uM,5.31,True,True,True
1olx,2.25,2003,Kd=47.1uM,4.33,True,True,True
1pz5,1.8,2003,Kd=4uM,5.4,True,True,True
1q8w,2.2,2003,Kd=5.7uM,5.24,True,True,True
1m5w,1.96,2003,Kd=54uM,4.27,True,True,True
1mrx,2.0,2003,Kd=55nM,7.26,True,True,True
1ucn,2.0,2003,Kd=6.0uM,5.22,True,True,True
1nw5,2.05,2003,Kd=6.1uM,5.21,True,True,True
1odi,2.4,2003,Kd=62uM,4.21,True,True,True
1nw7,2.1,2003,Kd=8.1uM,5.09,True,True,True
1odj,2.4,2003,Kd=80uM,4.1,True,True,True
1onz,2.4,2003,Kd=8uM,5.1,True,True,True
1o3f,1.55,2003,Ki=0.011uM,7.96,True,True,True
1o2q,1.5,2003,Ki=0.021uM,7.68,True,True,True
1lyx,1.9,2003,Ki=0.029mM,7.54,True,True,True
1n46,2.2,2003,Ki=0.03nM,10.52,True,True,True
1oyt,1.67,2003,Ki=0.057uM,7.24,True,True,True
1o3i,1.51,2003,Ki=0.05uM,7.3,True,True,True
1o2h,1.77,2003,Ki=0.068uM,7.17,True,True,True
1o3d,1.33,2003,Ki=0.074uM,7.13,True,True,True
1nz7,2.4,2003,Ki=0.076uM,7.12,True,True,True
1nm6,1.8,2003,Ki=0.09nM,10.05,True,True,True
1o2j,1.65,2003,Ki=0.12uM,6.92,True,True,True
1pvn,2.0,2003,Ki=0.15nM,9.82,True,True,True
1o38,1.38,2003,Ki=0.15uM,6.82,True,True,True
1nq7,1.5,2003,Ki=0.16uM,6.8,True,True,True
1o30,1.55,2003,Ki=0.17uM,6.77,True,True,True
1o3j,1.4,2003,Ki=0.17uM,6.77,True,True,True
1ony,2.15,2003,Ki=0.17uM,6.77,True,True,True
1o86,2.0,2003,Ki=0.27nM,9.57,True,True,True
1n4h,2.1,2003,Ki=0.28uM,6.55,True,True,True
1o3l,1.4,2003,Ki=0.29uM,6.54,True,True,True
1m2r,1.7,2003,Ki=0.35uM,6.46,True,True,True
1o2o,1.63,2003,Ki=0.44uM,6.36,True,True,True
1pbq,1.9,2003,Ki=0.54uM,6.27,True,True,True
1iy7,2.0,2003,Ki=0.64uM,6.19,True,True,True
1k1y,2.4,2003,Ki=0.6mM,6.22,True,True,True
1nc1,2.0,2003,Ki=0.75uM,6.12,True,True,True
1m2p,2.0,2003,Ki=0.78uM,6.11,True,True,True
1o2z,1.65,2003,Ki=0.78uM,6.11,True,True,True
1m2q,1.79,2003,Ki=0.80uM,6.1,True,True,True
1o2n,1.5,2003,Ki=0.81uM,6.09,True,True,True
1nhz,2.3,2003,Ki=0.84uM,6.08,True,True,True
1os0,2.1,2003,Ki=0.93uM,6.03,True,True,True
1k27,1.95,2003,Ki=1.0nM,9.0,True,True,True
1j37,2.4,2003,Ki=1.1nM,8.96,True,True,True
1nfw,2.1,2003,Ki=1.1nM,8.96,True,True,True
1nl9,2.4,2003,Ki=1.1uM,5.96,True,True,True
1o36,1.7,2003,Ki=1.1uM,5.96,True,True,True
1o0h,1.2,2003,Ki=1.2uM,5.92,True,True,True
1n3i,1.9,2003,Ki=1.3nM,8.89,True,True,True
1nfy,2.1,2003,Ki=1.3nM,8.89,True,True,True
1nt1,2.0,2003,Ki=1.3nM,8.89,True,True,True
1o2w,1.38,2003,Ki=1.4uM,5.85,True,True,True
1q54,1.93,2003,Ki=1.4uM,5.85,True,True,True
1o33,1.46,2003,Ki=1.8uM,5.74,True,True,True
1my4,1.9,2003,Ki=105nM,6.98,True,True,True
1nc3,2.2,2003,Ki=10uM,5.0,True,True,True
1o35,1.41,2003,Ki=10uM,5.0,True,True,True
1jn4,1.8,2003,Ki=11.3uM,4.95,True,True,True
1oyq,1.9,2003,Ki=110nM,6.96,True,True,True
1mrs,2.0,2003,Ki=110uM,3.96,True,True,True
1ndv,2.3,2003,Ki=1200nM,5.92,True,True,True
1pr5,2.5,2003,Ki=120uM,3.92,True,True,True
1n51,2.3,2003,Ki=14uM,4.85,True,True,True
1njs,1.98,2003,Ki=15nM,7.82,True,True,True
1nvs,1.8,2003,Ki=15nM,7.82,True,True,True
1oss,1.93,2003,Ki=16.4uM,4.79,True,True,True
1j36,2.4,2003,Ki=18nM,7.74,True,True,True
1nfu,2.05,2003,Ki=18nM,7.74,True,True,True
1mq5,2.1,2003,Ki=1nM,9.0,True,True,True
1n5r,2.25,2003,Ki=2.2uM,5.66,True,True,True
1nhu,2.0,2003,Ki=2.2uM,5.66,True,True,True
1nny,2.4,2003,Ki=22nM,7.66,True,True,True
1pb9,1.6,2003,Ki=241uM,3.62,True,True,True
1lpz,2.4,2003,Ki=25nM,7.6,True,True,True
1pa9,2.0,2003,Ki=25uM,4.6,True,True,True
1h46,1.52,2003,Ki=270uM,3.57,True,True,True
1np0,2.5,2003,Ki=270uM,3.57,True,True,True
1lpk,2.2,2003,Ki=28nM,7.55,True,True,True
1i5r,1.6,2003,Ki=3.0nM,8.52,True,True,True
1nfx,2.15,2003,Ki=3.0nM,8.52,True,True,True
1pyn,2.2,2003,Ki=3.2uM,5.49,True,True,True
1mrn,2.45,2003,Ki=30uM,4.52,True,True,True
1no6,2.4,2003,Ki=39uM,4.41,True,True,True
1nwl,2.4,2003,Ki=4.1mM,5.39,True,True,True
1lzq,2.2,2003,Ki=4.1nM,8.39,True,True,True
1owh,1.61,2003,Ki=40nM,7.4,True,True,True
1o1s,2.3,2003,Ki=49nM,7.31,True,True,True
1ps3,1.8,2003,Ki=5.2mM,5.28,True,True,True
1nvq,2.0,2003,Ki=5.6nM,8.25,True,True,True
1ndw,2.0,2003,Ki=5900nM,5.23,True,True,True
1o0f,1.5,2003,Ki=5uM,5.3,True,True,True
1o2r,1.45,2003,Ki=6.1uM,5.21,True,True,True
1ocq,1.08,2003,Ki=6.5uM,5.19,True,True,True
1owe,1.6,2003,Ki=631nM,6.2,True,True,True
1ndy,2.0,2003,Ki=680nM,6.17,True,True,True
1pb8,1.45,2003,Ki=7.02uM,5.15,True,True,True
1o0m,1.5,2003,Ki=7.1uM,5.15,True,True,True
1ndz,2.0,2003,Ki=7.7nM,8.11,True,True,True
1nvr,1.8,2003,Ki=7.8nM,8.11,True,True,True
1m2x,1.5,2003,Ki=70uM,4.15,True,True,True
1lpg,2.0,2003,Ki=82nM,7.09,True,True,True
1o0n,1.5,2003,Ki=82uM,4.09,True,True,True
1ui0,1.5,2003,Ki=88nM,7.06,True,True,True
1od8,1.05,2003,Ki=8uM,5.1,True,True,True
1qxk,2.3,2003,Ki=9.0uM,5.05,True,True,True
1sr7,1.46,2004,Kd=0.08nM,10.1,True,True,True
1utj,1.83,2004,Kd=0.144mM,6.84,True,True,True
1os5,2.2,2004,Kd=0.14uM,6.85,True,True,True
1nki,0.95,2004,Kd=0.2uM,6.7,True,True,True
1s19,2.1,2004,Kd=0.31nM,9.51,True,True,True
1utn,1.15,2004,Kd=0.321mM,6.49,True,True,True
1qy1,1.7,2004,Kd=0.3uM,6.52,True,True,True
1xow,1.8,2004,Kd=0.52nM,9.28,True,True,True
1tq4,1.95,2004,Kd=0.64uM,6.19,True,True,True
1uho,2.5,2004,Kd=0.6nM,9.22,True,True,True
1w9u,1.85,2004,Kd=0.81uM,6.09,True,True,True
1t7d,2.47,2004,Kd=0.94uM,6.03,True,True,True
1utm,1.5,2004,Kd=0.972mM,6.01,True,True,True
1u1w,1.35,2004,Kd=1.4uM,5.85,True,True,True
1qy2,1.75,2004,Kd=1.8uM,5.74,True,True,True
1v11,1.95,2004,Kd=104.8uM,3.98,True,True,True
1rmz,1.34,2004,Kd=10nM,8.0,True,True,True
1vyg,2.4,2004,Kd=10nM,8.0,True,True,True
1xws,1.8,2004,Kd=10nM,8.0,True,True,True
1v1m,2.0,2004,Kd=115.0uM,3.94,True,True,True
1uz8,1.8,2004,Kd=11uM,4.96,True,True,True
1v16,1.9,2004,Kd=134.8uM,3.87,True,True,True
1rd4,2.4,2004,Kd=18.3nM,7.74,True,True,True
1pfu,1.91,2004,Kd=1900uM,2.72,True,True,True
1q1g,2.02,2004,Kd=2.7nM,8.57,True,True,True
1oau,1.8,2004,Kd=20nM,7.7,True,True,True
1szd,1.5,2004,Kd=29.16uM,4.54,True,True,True
1xap,2.1,2004,Kd=2nM,8.7,True,True,True
1utl,1.7,2004,Kd=3.41mM,5.47,True,True,True
1oar,2.22,2004,Kd=40nM,7.4,True,True,True
1td7,2.5,2004,Kd=43uM,4.37,True,True,True
1uw6,2.2,2004,Kd=45.2nM,7.34,True,True,True
1ttm,1.95,2004,Kd=45nM,7.35,True,True,True
1sv3,1.35,2004,Kd=45uM,4.35,True,True,True
1w3j,2.0,2004,Kd=484nM,6.32,True,True,True
1r9l,1.59,2004,Kd=4uM,5.4,True,True,True
1uto,1.15,2004,Kd=5.32mM,5.27,True,True,True
2bfr,2.5,2004,Kd=5.63uM,5.25,True,True,True
1oxr,1.93,2004,Kd=6.4uM,5.19,True,True,True
1sw2,2.1,2004,Kd=60nM,7.22,True,True,True
1pzi,1.99,2004,Kd=60uM,4.22,True,True,True
1q7a,1.6,2004,Kd=64nM,7.19,True,True,True
1uv6,2.5,2004,Kd=7575nM,5.12,True,True,True
1p19,2.3,2004,Kd=76.8uM,4.11,True,True,True
1vyf,1.85,2004,Kd=9nM,8.05,True,True,True
1rp7,2.09,2004,Ki=0.003uM,8.52,True,True,True
1v0l,0.98,2004,Ki=0.028uM,7.55,True,True,True
1sqo,1.84,2004,Ki=0.035uM,7.46,True,True,True
1ua4,1.9,2004,Ki=0.06mM,7.22,True,True,True
1xd0,2.0,2004,Ki=0.075uM,7.12,True,True,True
1pxn,2.5,2004,Ki=0.07uM,7.15,True,True,True
1sb1,1.9,2004,Ki=0.128uM,6.89,True,True,True
1pkx,1.9,2004,Ki=0.12uM,6.92,True,True,True
1om1,1.68,2004,Ki=0.17uM,6.77,True,True,True
1nh0,1.03,2004,Ki=0.18nM,9.74,True,True,True
1wc1,1.93,2004,Ki=0.1mM,7.0,True,True,True
1rjk,1.99,2004,Ki=0.1nM,10.0,True,True,True
1pxp,2.3,2004,Ki=0.22uM,6.66,True,True,True
1xjd,2.0,2004,Ki=0.33nM,9.48,True,True,True
1r5y,1.2,2004,Ki=0.35uM,6.46,True,True,True
1o5a,1.68,2004,Ki=0.38uM,6.42,True,True,True
1w3l,1.04,2004,Ki=0.52uM,6.28,True,True,True
1px4,1.6,2004,Ki=0.59mM,6.23,True,True,True
1phw,2.36,2004,Ki=0.5mM,6.3,True,True,True
1wm1,2.1,2004,Ki=0.5uM,6.3,True,True,True
1sqa,2.0,2004,Ki=0.62nM,9.21,True,True,True
1sqt,1.9,2004,Ki=0.63uM,6.2,True,True,True
1v2k,2.0,2004,Ki=0.65uM,6.19,True,True,True
1ta6,1.9,2004,Ki=0.74nM,9.13,True,True,True
1u0g,1.7,2004,Ki=0.7uM,6.15,True,True,True
1uj5,2.0,2004,Ki=0.89mM,6.05,True,True,True
1xbo,2.5,2004,Ki=0.92uM,6.04,True,True,True
1uwu,1.95,2004,Ki=1.04uM,5.98,True,True,True
1uwt,1.95,2004,Ki=1.08uM,5.97,True,True,True
1mu8,2.0,2004,Ki=1.0nM,9.0,True,True,True
1v2n,1.8,2004,Ki=1.25uM,5.9,True,True,True
1r1h,1.95,2004,Ki=1.2nM,8.92,True,True,True
1m0b,2.45,2004,Ki=1.53nM,8.82,True,True,True
1w5w,1.8,2004,Ki=1.6nM,8.8,True,True,True
1rql,2.4,2004,Ki=1.79mM,5.75,True,True,True
2bet,2.2,2004,Ki=1.7mM,5.77,True,True,True
1ur9,1.8,2004,Ki=1.7uM,5.77,True,True,True
1o5e,1.75,2004,Ki=1.8uM,5.74,True,True,True
1qxl,2.25,2004,Ki=11nM,7.96,True,True,True
1o5g,1.75,2004,Ki=11uM,4.96,True,True,True
1uz1,2.0,2004,Ki=130nM,6.89,True,True,True
1xff,1.8,2004,Ki=15uM,4.82,True,True,True
1v48,2.2,2004,Ki=16nM,7.8,True,True,True
1v2o,1.62,2004,Ki=18.45uM,4.73,True,True,True
1txr,2.0,2004,Ki=18nM,7.74,True,True,True
1v2t,1.9,2004,Ki=19.56uM,4.71,True,True,True
1ssq,1.85,2004,Ki=1uM,6.0,True,True,True
1pxo,1.96,2004,Ki=2.0nM,8.7,True,True,True
1mue,2.0,2004,Ki=2.3nM,8.64,True,True,True
1r1j,2.35,2004,Ki=2.3nM,8.64,True,True,True
1s39,1.95,2004,Ki=20nM,7.7,True,True,True
1uou,2.11,2004,Ki=20nM,7.7,True,True,True
1u33,1.95,2004,Ki=25uM,4.6,True,True,True
1v2r,1.7,2004,Ki=278.96uM,3.55,True,True,True
1w5y,1.9,2004,Ki=3.3nM,8.48,True,True,True
1q65,2.1,2004,Ki=3.5uM,5.46,True,True,True
1uml,2.5,2004,Ki=30nM,7.52,True,True,True
1ro6,2.0,2004,Ki=350nM,6.46,True,True,True
1q5k,1.94,2004,Ki=38nM,7.42,True,True,True
1xkk,2.4,2004,Ki=3nM,8.52,True,True,True
1w5x,1.9,2004,Ki=4.0nM,8.4,True,True,True
1mu6,1.99,2004,Ki=4.2nM,8.38,True,True,True
1uz4,1.71,2004,Ki=400uM,3.4,True,True,True
1p57,1.75,2004,Ki=40uM,4.4,True,True,True
1sgu,1.9,2004,Ki=4235nM,5.37,True,True,True
1v2u,1.8,2004,Ki=427uM,3.37,True,True,True
1pzp,1.45,2004,Ki=490uM,3.31,True,True,True
1s89,2.22,2004,Ki=5.8uM,5.24,True,True,True
1w3k,1.2,2004,Ki=50uM,4.3,True,True,True
1v2l,1.6,2004,Ki=51uM,4.29,True,True,True
1v2j,1.9,2004,Ki=566uM,3.25,True,True,True
2bes,2.1,2004,Ki=57uM,4.24,True,True,True
1o5c,1.63,2004,Ki=6.0uM,5.22,True,True,True
1ogg,1.97,2004,Ki=6.4uM,5.19,True,True,True
1v2s,1.72,2004,Ki=68uM,4.17,True,True,True
1s38,1.81,2004,Ki=7.0uM,5.15,True,True,True
1w5v,1.8,2004,Ki=7.1nM,8.15,True,True,True
1thz,1.8,2004,Ki=7.1uM,5.15,True,True,True
1o5r,2.35,2004,Ki=7.5nM,8.12,True,True,True
1q91,1.6,2004,Ki=70uM,4.15,True,True,True
1v0k,1.03,2004,Ki=8uM,5.1,True,True,True
1v7a,2.5,2004,Ki=9.8nM,8.01,True,True,True
1sh9,2.5,2004,Ki=932nM,6.03,True,True,True
1v2w,1.75,2004,Ki=97.79uM,4.01,True,True,True
2bfq,1.5,2005,Kd=0.13uM,6.89,True,True,True
1xt8,2.0,2005,Kd=0.14uM,6.85,True,True,True
1uwf,1.69,2005,Kd=0.15uM,6.82,True,True,True
2bys,2.05,2005,Kd=0.3nM,9.52,True,True,True
1w9v,2.0,2005,Kd=0.46uM,6.34,True,True,True
1s5z,2.0,2005,Kd=0.62mM,6.21,True,True,True
2bt9,0.94,2005,Kd=0.64uM,6.19,True,True,True
1kjr,1.55,2005,Kd=0.88uM,6.06,True,True,True
1ws4,1.9,2005,Kd=1.00mM,6.0,True,True,True
1xk5,2.4,2005,Kd=1.0uM,6.0,True,True,True
1ydk,1.95,2005,Kd=1.3uM,5.89,True,True,True
1y3p,2.0,2005,Kd=15uM,4.82,True,True,True
1u1b,2.0,2005,Kd=16nM,7.8,True,True,True
1xh9,1.64,2005,Kd=17nM,7.77,True,True,True
1y0l,2.5,2005,Kd=1nM,9.0,True,True,True
1t7j,2.2,2005,Kd=2.0nM,8.7,True,True,True
2byr,2.45,2005,Kd=2.8nM,8.55,True,True,True
1y3n,1.6,2005,Kd=2.8uM,5.55,True,True,True
2arm,1.23,2005,Kd=21nM,7.68,True,True,True
2c3i,1.9,2005,Kd=25nM,7.6,True,True,True
1yc4,1.81,2005,Kd=280nM,6.55,True,True,True
1w96,1.8,2005,Kd=3.9nM,8.41,True,True,True
1zhy,1.6,2005,Kd=300nM,6.52,True,True,True
2a4m,2.3,2005,Kd=30uM,4.52,True,True,True
1xh5,2.05,2005,Kd=3400nM,5.47,True,True,True
1xh4,2.45,2005,Kd=34nM,7.47,True,True,True
