pdb_id,resolution,year,binding_str,pK,has_protein,has_ligand,has_both
2xnb,1.85,2010,Ki=149nM,6.83,True,True,True
2nt7,2.1,2007,Ki=0.30uM,6.52,True,True,True
1ie9,1.4,2001,Kd=0.065nM,10.19,True,True,True
6ey9,2.0,2018,Kd=1.24uM,5.91,True,True,True
4bah,1.94,2013,Ki=2.01nM,8.7,True,True,True
1gaf,1.95,1996,Kd=10nM,8.0,True,True,True
2xej,1.78,2010,Ki=1.34nM,8.87,True,True,True
5ja0,1.9,2017,Kd=6uM,5.22,True,True,True
6q4g,0.98,2019,Kd=50uM,4.3,True,True,True
5zyl,1.8,2019,Kd=0.088uM,7.06,True,True,True
6ays,1.7,2018,Ki=0.65nM,9.19,True,True,True
5fot,1.19,2016,Kd=680uM,3.17,True,True,True
3ozs,1.44,2011,Ki=4645nM,5.33,True,True,True
6dgq,2.45,2019,Kd=3.09uM,5.51,True,True,True
1ws1,2.0,2005,Ki=0.28nM,9.55,True,True,True
1xk9,2.1,2005,Ki=140nM,6.85,True,True,True
4xya,2.05,2015,Kd=1370nM,5.86,True,True,True
4avs,1.4,2013,Kd=322uM,3.49,True,True,True
2o0u,2.1,2007,Ki=3.2uM,5.49,True,True,True
4agm,1.52,2012,Kd=105uM,3.98,True,True,True
4ytc,2.16,2015,Ki=0.013uM,7.89,True,True,True
1ws4,1.9,2005,Kd=1.00mM,6.0,True,True,True
6eq3,1.8,2018,Kd=0.7uM,6.15,True,True,True
4w9f,2.1,2014,Kd=3.27uM,5.49,True,True,True
2xjx,1.66,2010,Kd=0.71nM,9.15,True,True,True
4pvx,2.18,2015,Kd=172nM,6.76,True,True,True
5jvi,1.12,2016,Kd=0.31uM,6.51,True,True,True
6qmk,1.72,2019,Kd=0.035uM,7.46,True,True,True
4p58,2.06,2014,Ki=25uM,4.6,True,True,True
2q64,2.5,2008,Kd=3.0nM,8.52,True,True,True
6ma2,2.1,2018,Kd=4.1uM,5.39,True,True,True
5duw,1.7,2016,Kd=510uM,3.29,True,True,True
6h36,1.85,2018,Ki=0.45nM,9.35,True,True,True
2wvz,2.4,2009,Ki=96uM,4.02,True,True,True
2bal,2.1,2005,Kd=490nM,6.31,True,True,True
3t1m,1.55,2011,Kd=0.91mM,6.04,True,True,True
4u6c,1.91,2015,Ki=9.9uM,5.0,True,True,True
1qkt,2.2,2000,Kd=0.92nM,9.04,True,True,True
2mas,2.3,1997,Kd=30nM,7.52,True,True,True
1owh,1.61,2003,Ki=40nM,7.4,True,True,True
4e4l,2.0,2012,Ki=1.7nM,8.77,True,True,True
3hzk,2.15,2010,Kd=0.2uM,6.7,True,True,True
2iwx,1.5,2006,Kd=0.21uM,6.68,True,True,True
1c83,1.8,2000,Ki=14uM,4.85,True,True,True
4rd0,1.71,2015,Kd=0.24uM,6.62,True,True,True
4xt2,1.7,2015,Kd=70nM,7.15,True,True,True
6qqu,1.59,2019,Kd=5.0uM,5.3,True,True,True
5t9w,2.0,2017,Kd=2600nM,5.59,True,True,True
5ut6,1.65,2017,Kd=57.3uM,4.24,True,True,True
5uez,1.51,2017,Ki=970nM,6.01,True,True,True
4i54,2.5,2013,Kd=0.11uM,6.96,True,True,True
2cgf,2.2,2006,Kd=0.39uM,6.41,True,True,True
1mrx,2.0,2003,Kd=55nM,7.26,True,True,True
5qa8,2.5,2018,Kd=170uM,3.77,True,True,True
1hmt,1.4,1995,Kd=1.64uM,5.79,True,True,True
6hgj,1.83,2019,Kd=41.6uM,4.38,True,True,True
3wvm,0.88,2015,Kd=1.95uM,5.71,True,True,True
3b5r,1.8,2008,Ki=1.7nM,8.77,True,True,True
2jh6,2.21,2007,Ki=17nM,7.77,True,True,True
1bnn,2.3,1999,Kd=0.10nM,10.0,True,True,True
4f7v,1.73,2012,Kd=4.16uM,5.38,True,True,True
1o5e,1.75,2004,Ki=1.8uM,5.74,True,True,True
6p85,1.9,2019,Kd=10.3uM,4.99,True,True,True
6eir,2.4,2018,Ki=575nM,6.24,True,True,True
1a9q,2.0,1998,Kd=0.68uM,6.17,True,True,True
3wgg,2.1,2014,Kd=39.9uM,4.4,True,True,True
4b7j,2.42,2012,Ki=11.1nM,7.95,True,True,True
3b3x,2.5,2007,Ki=250uM,3.6,True,True,True
5wyz,2.3,2017,Kd=21nM,7.68,True,True,True
2h15,1.9,2007,Ki=2135nM,5.67,True,True,True
3wjw,1.59,2013,Ki=134uM,3.87,True,True,True
4djy,1.86,2012,Ki=5.4nM,8.27,True,True,True
5en3,1.25,2016,Kd=620nM,6.21,True,True,True
1w5v,1.8,2004,Ki=7.1nM,8.15,True,True,True
2qi5,1.85,2008,Ki=0.014nM,10.85,True,True,True
3sur,1.9,2012,Ki=70uM,4.15,True,True,True
5fck,1.86,2016,Kd=0.006uM,8.22,True,True,True
3l3n,2.3,2010,Ki=6.6nM,8.18,True,True,True
2qw1,1.7,2008,Ki=125uM,3.9,True,True,True
4uma,1.76,2014,Ki=3.9uM,5.41,True,True,True
5ipc,1.3,2017,Kd=13uM,4.89,True,True,True
1dhj,1.8,1994,Kd=281nM,6.55,True,True,True
3ckz,1.9,2008,Ki=1.9nM,8.72,True,True,True
3zsx,1.95,2012,Kd=519uM,3.28,True,True,True
5d6j,2.25,2016,Kd=36uM,4.44,True,True,True
6d1k,1.2,2019,Ki=741.3uM,3.13,True,True,True
4g90,1.9,2012,Ki=30.8uM,4.51,True,True,True
1hmr,1.4,1995,Kd=0.28uM,6.55,True,True,True
3c52,2.3,2008,Ki=0.05uM,7.3,True,True,True
2f94,1.94,2006,Ki=195nM,6.71,True,True,True
4m2w,1.66,2013,Ki=52nM,7.28,True,True,True
3old,2.0,2011,Ki=1254.9nM,5.9,True,True,True
2q63,2.2,2008,Kd=66nM,7.18,True,True,True
5ogb,1.8,2018,Kd=34nM,7.47,True,True,True
6d1d,1.4,2019,Ki=33.8uM,4.47,True,True,True
3bqc,1.5,2008,Ki=1.85uM,5.73,True,True,True
3d1z,1.3,2008,Ki=1.6nM,8.8,True,True,True
2ez7,2.0,2006,Kd=43.5uM,4.36,True,True,True
3juk,2.3,2010,Kd=12.9uM,4.89,True,True,True
4m8h,2.2,2014,Kd=25nM,7.6,True,True,True
4ih5,1.9,2013,Kd=78uM,4.11,True,True,True
1b9j,1.8,1999,Kd=1100nM,5.96,True,True,True
6dj7,1.31,2018,Ki=1.9nM,8.72,True,True,True
6g2f,1.74,2019,Kd=6.8uM,5.17,True,True,True
1ivp,2.5,1993,Ki=30nM,7.52,True,True,True
3mof,1.75,2010,Ki=860uM,3.07,True,True,True
5w2s,2.4,2018,Kd=46.5nM,7.33,True,True,True
5g57,1.73,2017,Ki=3.98nM,8.4,True,True,True
5l7e,1.86,2016,Ki=0.25uM,6.6,True,True,True
4dkr,1.8,2012,Kd=0.30uM,6.52,True,True,True
1b3f,1.8,1998,Kd=130nM,6.89,True,True,True
3f19,1.13,2008,Kd=65.1nM,7.19,True,True,True
3nu9,1.85,2010,Ki=0.9nM,9.05,True,True,True
3q6w,1.75,2011,Kd=27nM,7.57,True,True,True
3lpp,2.15,2010,Ki=0.60uM,6.22,True,True,True
3h89,2.5,2009,Ki=0.023uM,7.64,True,True,True
6qr1,1.67,2019,Kd=8.5uM,5.07,True,True,True
4hfp,2.4,2013,Kd=42nM,7.38,True,True,True
1ec9,2.0,2000,Ki=0.8mM,6.1,True,True,True
4bak,1.94,2013,Ki=1.22nM,8.91,True,True,True
3w9r,1.9,2014,Kd=0.66uM,6.18,True,True,True
1qaw,2.5,1999,Kd=7.5uM,5.12,True,True,True
1bwa,1.9,1998,Ki=2.5nM,8.6,True,True,True
4afg,2.0,2012,Ki=5nM,8.3,True,True,True
6qqq,1.85,2019,Kd=6.7uM,5.17,True,True,True
6qlt,1.15,2019,Kd=92uM,4.04,True,True,True
2ya7,1.89,2011,Ki=0.72mM,6.14,True,True,True
1hsh,1.9,1996,Ki=0.38nM,9.42,True,True,True
3g19,1.85,2009,Kd=214nM,6.67,True,True,True
5u6j,2.3,2017,Ki=23nM,7.64,True,True,True
3tif,1.8,2012,Kd=4.2uM,5.38,True,True,True
6mj4,2.0,2019,Kd=19.1nM,7.72,True,True,True
6h2z,1.94,2018,Ki=0.5nM,9.3,True,True,True
5qal,1.95,2018,Kd=350uM,3.46,True,True,True
4l51,1.9,2013,Kd=995uM,3.0,True,True,True
4w9c,2.2,2014,Kd=22.2uM,4.65,True,True,True
1fv0,1.7,2002,Ki=1.18uM,5.93,True,True,True
3c8a,1.52,2008,Ki=660nM,6.18,True,True,True
3vw1,2.21,2013,Kd=21.2uM,4.67,True,True,True
4cwn,1.8,2014,Ki=2.6uM,5.59,True,True,True
1ai7,2.5,1997,Ki=0.082mM,7.09,True,True,True
5cs3,2.5,2015,Kd=7.0mM,5.15,True,True,True
6gg4,2.46,2018,Ki=205uM,3.69,True,True,True
5nih,1.3,2017,Ki=134nM,6.87,True,True,True
3zj6,2.4,2014,Ki=0.22uM,6.66,True,True,True
3su2,1.5,2012,Ki=44.8nM,7.35,True,True,True
3lea,2.0,2010,Ki=0.8nM,9.1,True,True,True
1ppc,1.8,1994,Ki=0.69uM,6.16,True,True,True
5jxn,1.38,2016,Kd=0.388uM,6.41,True,True,True
6prf,1.21,2019,Ki=2.5nM,8.6,True,True,True
3prs,1.38,2011,Ki=15nM,7.82,True,True,True
3bxf,1.7,2008,Kd=2.87uM,5.54,True,True,True
1fl3,2.45,2000,Kd=0.16uM,6.8,True,True,True
4b6p,2.3,2012,Ki=74nM,7.13,True,True,True
6i12,1.65,2019,Kd=2.7uM,5.57,True,True,True
6p89,1.4,2019,Kd=9.77uM,5.01,True,True,True
1xbo,2.5,2004,Ki=0.92uM,6.04,True,True,True
5uf0,1.35,2017,Ki=160uM,3.8,True,True,True
4gg7,2.27,2012,Ki=6.3nM,8.2,True,True,True
3sut,1.9,2012,Ki=14nM,7.85,True,True,True
2gzl,2.5,2006,Kd=15uM,4.82,True,True,True
3hcm,2.0,2010,Kd=0.5mM,6.3,True,True,True
2v3d,1.96,2007,Ki=116uM,3.94,True,True,True
1lag,2.06,1995,Kd=500nM,6.3,True,True,True
2qg2,1.8,2008,Ki=4.0uM,5.4,True,True,True
5fbi,1.47,2016,Kd=1600uM,2.8,True,True,True
3e5a,2.3,2008,Ki=5.9nM,8.23,True,True,True
2qbs,2.1,2008,Ki=0.21uM,6.68,True,True,True
1pzi,1.99,2004,Kd=60uM,4.22,True,True,True
4o0b,1.93,2014,Ki=5nM,8.3,True,True,True
4tln,2.3,1982,Ki=190uM,3.72,True,True,True
5ld8,2.13,2016,Kd=9nM,8.05,True,True,True
1oss,1.93,2003,Ki=16.4uM,4.79,True,True,True
2yxj,2.2,2007,Ki=0.5nM,9.3,True,True,True
1mue,2.0,2004,Ki=2.3nM,8.64,True,True,True
6fs1,1.6,2018,Kd=0.098uM,7.01,True,True,True
1jlr,2.45,2002,Kd=465uM,3.33,True,True,True
6j7e,2.4,2019,Kd=9.2uM,5.04,True,True,True
1cnw,2.0,1995,Kd=19nM,7.72,True,True,True
1mfa,1.7,1994,Kd=9.1uM,5.04,True,True,True
5mwy,1.75,2018,Ki=100nM,7.0,True,True,True
1qbr,1.8,1997,Ki=0.027nM,10.57,True,True,True
4w52,1.5,2015,Kd=175uM,3.76,True,True,True
6cjs,1.9,2019,Ki=0.20nM,9.7,True,True,True
6fnq,1.75,2018,Kd=26uM,4.59,True,True,True
3wtl,2.3,2015,Kd=0.092uM,7.04,True,True,True
6f05,2.2,2018,Ki=34uM,4.47,True,True,True
4io4,1.94,2013,Kd=24.5uM,4.61,True,True,True
2bpy,1.9,1999,Ki=39.8nM,7.4,True,True,True
5g2b,1.83,2017,Ki=100nM,7.0,True,True,True
3ffg,1.54,2009,Ki=0.84nM,9.08,True,True,True
5hct,1.36,2016,Ki=0.0254uM,7.6,True,True,True
4fys,2.01,2012,Kd=15uM,4.82,True,True,True
6gga,1.55,2019,Kd=14.2uM,4.85,True,True,True
3vw2,2.34,2013,Kd=17.9uM,4.75,True,True,True
1apv,1.8,1994,Ki=1nM,9.0,True,True,True
3nw3,2.5,2010,Kd=0.32uM,6.49,True,True,True
6d2o,1.9,2018,Ki=5uM,5.3,True,True,True
3n76,1.9,2011,Ki=0.14uM,6.85,True,True,True
1j17,2.0,2002,Ki=6.05uM,5.22,True,True,True
4a95,1.55,2012,Ki=1.73uM,5.76,True,True,True
1bhx,2.3,1998,Ki=0.145uM,6.84,True,True,True
5khm,1.48,2016,Ki=5nM,8.3,True,True,True
1nvr,1.8,2003,Ki=7.8nM,8.11,True,True,True
4ngm,1.84,2014,Ki=0.0449nM,10.35,True,True,True
1lkk,1.0,1996,Kd=140nM,6.85,True,True,True
3gv9,1.8,2009,Ki=7.5mM,5.12,True,True,True
1w9v,2.0,2005,Kd=0.46uM,6.34,True,True,True
5bwc,2.45,2015,Ki=0.061uM,7.21,True,True,True
4fai,1.65,2012,Ki=101.3nM,6.99,True,True,True
4cwr,2.0,2014,Ki=0.005uM,8.3,True,True,True
5nz4,1.36,2018,Kd=520nM,6.28,True,True,True
5od1,1.34,2018,Ki=1.1uM,5.96,True,True,True
4b5w,1.79,2012,Kd=0.47mM,6.33,True,True,True
1k4h,1.8,2002,Ki=7.7uM,5.11,True,True,True
1gvw,1.0,2002,Ki=110nM,6.96,True,True,True
2uz9,2.3,2007,Ki=1.96uM,5.71,True,True,True
4lov,1.5,2014,Kd=17.1nM,7.77,True,True,True
2uwd,1.9,2007,Kd=4.5nM,8.35,True,True,True
4bc5,1.98,2012,Ki=25uM,4.6,True,True,True
3zc5,2.2,2013,Ki=74nM,7.13,True,True,True
4zbi,2.5,2015,Ki=0.31uM,6.51,True,True,True
3d52,1.6,2008,Ki=520uM,3.28,True,True,True
1phw,2.36,2004,Ki=0.5mM,6.3,True,True,True
2xye,2.0,2011,Ki=4.6nM,8.34,True,True,True
3hl7,1.88,2009,Ki=23nM,7.64,True,True,True
1a9m,2.3,1998,Ki=119nM,6.92,True,True,True
6n95,1.8,2019,Ki=7.5uM,5.12,True,True,True
2r0h,1.9,2008,Kd=310uM,3.51,True,True,True
4ck3,1.79,2014,Kd=268uM,3.57,True,True,True
5ih9,1.79,2016,Kd=0.002uM,8.7,True,True,True
3gx0,2.3,2009,Kd=330uM,3.48,True,True,True
5o9y,1.57,2018,Kd=4.60uM,5.34,True,True,True
3n0n,1.5,2011,Ki=50nM,7.3,True,True,True
2i3h,1.62,2006,Ki=0.04uM,7.4,True,True,True
2p3c,2.1,2007,Ki=24nM,7.62,True,True,True
1szd,1.5,2004,Kd=29.16uM,4.54,True,True,True
4rak,2.04,2014,Ki=14nM,7.85,True,True,True
6p88,1.7,2019,Kd=30.2uM,4.52,True,True,True
2xbp,1.2,2010,Kd=9.6uM,5.02,True,True,True
4ipj,2.15,2013,Kd=13.5uM,4.87,True,True,True
2vjx,1.85,2008,Ki=11uM,4.96,True,True,True
2cbv,1.95,2006,Kd=3.3uM,5.48,True,True,True
3gsm,2.4,2009,Ki=0.33uM,6.48,True,True,True
5kma,1.55,2017,Kd=19.6uM,4.71,True,True,True
4cs9,2.01,2014,Kd=8mM,5.1,True,True,True
4z0k,1.41,2015,Ki=0.462uM,6.34,True,True,True
3ioc,2.5,2009,Kd=210uM,3.68,True,True,True
1moq,1.57,1998,Ki=0.35mM,6.46,True,True,True
3ikd,2.0,2009,Ki=0.179uM,6.75,True,True,True
5ovc,1.55,2018,Kd=1.1uM,5.96,True,True,True
5jxq,1.2,2016,Ki=7nM,8.15,True,True,True
3ebh,1.65,2009,Ki=478.2nM,6.32,True,True,True
4y59,1.22,2015,Kd=5.8uM,5.24,True,True,True
3tz0,2.5,2012,Kd=9.2uM,5.04,True,True,True
1tmn,1.9,1989,Ki=50nM,7.3,True,True,True
5u0y,1.88,2017,Kd=0.83uM,6.08,True,True,True
3q2j,2.15,2011,Ki=66.1uM,4.18,True,True,True
5i9y,1.23,2016,Kd=2.8nM,8.55,True,True,True
4abh,1.25,2012,Kd=71uM,4.15,True,True,True
2wbg,1.85,2009,Ki=35.2uM,4.45,True,True,True
5n1z,1.81,2017,Kd=0.0065uM,8.19,True,True,True
3f8c,2.2,2008,Kd=21nM,7.68,True,True,True
3qx5,1.35,2012,Ki=63.5uM,4.2,True,True,True
2r9w,1.8,2008,Ki=8uM,5.1,True,True,True
1zc9,2.0,2006,Kd=0.6mM,6.22,True,True,True
4g0z,1.75,2012,Kd=6.13mM,5.21,True,True,True
1nvs,1.8,2003,Ki=15nM,7.82,True,True,True
1bgq,2.5,1999,Kd=2.7nM,8.57,True,True,True
4b5s,1.68,2012,Kd=0.32mM,6.49,True,True,True
1uwu,1.95,2004,Ki=1.04uM,5.98,True,True,True
6hza,1.9,2019,Ki=0.504nM,9.3,True,True,True
2ccb,1.65,2006,Kd=35.76nM,7.45,True,True,True
1v2k,2.0,2004,Ki=0.65uM,6.19,True,True,True
2bpv,1.9,1999,Ki=21.2nM,7.67,True,True,True
2jxr,2.4,1997,Ki=90nM,7.05,True,True,True
3kek,1.97,2010,Ki=4.4nM,8.36,True,True,True
5cjf,1.83,2015,Ki=0.26nM,9.59,True,True,True
3iog,1.41,2010,Ki=3uM,5.52,True,True,True
3bv9,1.8,2008,Ki=4.4uM,5.36,True,True,True
5hva,2.1,2016,Kd=0.086uM,7.07,True,True,True
3cdb,2.3,2008,Kd=95.7nM,7.02,True,True,True
6ql2,1.3,2019,Kd=17nM,7.77,True,True,True
6idb,2.5,2019,Kd=0.4uM,6.4,True,True,True
2fqx,1.7,2006,Kd=71nM,7.15,True,True,True
2a5c,2.5,2006,Kd=24uM,4.62,True,True,True
6cn5,2.3,2018,Ki=0.02uM,7.7,True,True,True
1rql,2.4,2004,Ki=1.79mM,5.75,True,True,True
1fd0,1.38,2002,Kd=4nM,8.4,True,True,True
3ppr,2.1,2011,Kd=1.5mM,5.82,True,True,True
3zdh,2.2,2013,Ki=45nM,7.35,True,True,True
1v2j,1.9,2004,Ki=566uM,3.25,True,True,True
1usk,2.0,2003,Kd=0.40uM,6.4,True,True,True
2w8w,2.14,2009,Kd=7.5mM,5.12,True,True,True
5tp0,1.25,2017,Ki=3.66uM,5.44,True,True,True
1uml,2.5,2004,Ki=30nM,7.52,True,True,True
1cbx,2.0,1994,Ki=0.45uM,6.35,True,True,True
2yay,1.86,2011,Kd=0.8uM,6.1,True,True,True
4wko,1.9,2015,Ki=0.34nM,9.47,True,True,True
2ya6,2.0,2011,Ki=2uM,5.7,True,True,True
2zwz,2.36,2009,Kd=16.3nM,7.79,True,True,True
2jdp,1.3,2007,Kd=0.25uM,6.6,True,True,True
6iiu,2.5,2018,Ki=11nM,7.96,True,True,True
3spf,1.7,2012,Ki=138uM,3.86,True,True,True
5mrm,1.8,2017,Kd=9.3uM,5.03,True,True,True
5dx4,2.3,2016,Kd=0.137uM,6.86,True,True,True
2pog,1.84,2007,Ki=0.29nM,9.54,True,True,True
3oe5,1.52,2011,Ki=132nM,6.88,True,True,True
5tkj,2.12,2018,Kd=7.15nM,8.15,True,True,True
5obg,2.0,2018,Kd=74.1nM,7.13,True,True,True
1hxb,2.3,1997,Ki=0.12nM,9.92,True,True,True
4c1u,2.0,2013,Kd=81nM,7.09,True,True,True
3cj5,1.92,2008,Kd=0.46uM,6.34,True,True,True
3s43,1.26,2012,Ki=2.53nM,8.6,True,True,True
5cep,1.99,2015,Ki=0.145uM,6.84,True,True,True
5nyh,1.65,2018,Kd=18.7nM,7.73,True,True,True
6uh0,1.31,2019,Ki=853.1nM,6.07,True,True,True
2cn0,1.3,2006,Ki=22nM,7.66,True,True,True
2p7a,2.3,2008,Kd=0.788uM,6.1,True,True,True
5eqe,2.4,2016,Kd=132uM,3.88,True,True,True
1lcp,1.65,1995,Ki=0.23uM,6.64,True,True,True
1qbv,1.8,1999,Ki=4100nM,5.39,True,True,True
1oar,2.22,2004,Kd=40nM,7.4,True,True,True
1b7h,2.0,1998,Kd=0.0095uM,8.02,True,True,True
4auj,1.53,2013,Kd=18.3nM,7.74,True,True,True
1k21,1.86,2002,Ki=4.2nM,8.38,True,True,True
4p5d,2.11,2014,Ki=1.5uM,5.82,True,True,True
1j14,2.4,2002,Ki=32.2uM,4.49,True,True,True
5efa,1.9,2015,Kd=14.7uM,4.83,True,True,True
2bo4,1.95,2005,Ki=24.6uM,4.61,True,True,True
3arw,1.5,2011,Kd=0.7uM,6.15,True,True,True
1nvq,2.0,2003,Ki=5.6nM,8.25,True,True,True
1v2w,1.75,2004,Ki=97.79uM,4.01,True,True,True
6jfk,2.0,2019,Kd=14.4uM,4.84,True,True,True
5b5f,1.2,2017,Kd=5.6uM,5.25,True,True,True
1det,1.8,1996,Kd=50uM,4.3,True,True,True
3uew,2.0,2011,Kd=0.49uM,6.31,True,True,True
3djx,1.69,2009,Ki=1557.9uM,2.81,True,True,True
5flq,1.7,2016,Kd=1080uM,2.97,True,True,True
3oy0,1.6,2011,Ki=10.1nM,8.0,True,True,True
4lxd,1.9,2013,Ki=59nM,7.23,True,True,True
2p2a,2.26,2007,Ki=0.75uM,6.12,True,True,True
1g54,1.86,2000,Kd=1.5nM,8.82,True,True,True
4kqp,0.95,2013,Kd=0.9uM,6.05,True,True,True
4b2i,1.3,2013,Kd=1.0mM,6.0,True,True,True
5u0z,2.29,2017,Kd=0.65uM,6.19,True,True,True
5j9x,1.8,2017,Kd=17nM,7.77,True,True,True
4r4i,1.4,2014,Kd=0.54uM,6.27,True,True,True
1pxo,1.96,2004,Ki=2.0nM,8.7,True,True,True
5f74,2.35,2016,Kd=7.6uM,5.12,True,True,True
2zz1,1.57,2009,Ki=29uM,4.54,True,True,True
1tsy,2.2,1996,Kd=11.0uM,4.96,True,True,True
3l4v,2.1,2010,Ki=0.19uM,6.72,True,True,True
3g1v,1.3,2009,Ki=645uM,3.19,True,True,True
4mjp,1.85,2013,Ki=131uM,3.88,True,True,True
5n0e,1.75,2017,Ki=3.6nM,8.44,True,True,True
4io2,1.37,2013,Kd=0.2uM,6.7,True,True,True
6fnf,1.56,2018,Kd=13nM,7.89,True,True,True
4p6x,2.5,2014,Ki=91nM,7.04,True,True,True
3l3l,2.5,2010,Ki=33nM,7.48,True,True,True
5efh,2.16,2016,Ki=800nM,6.1,True,True,True
2p16,2.3,2007,Ki=0.08nM,10.1,True,True,True
5kr2,1.78,2016,Ki=3.3nM,8.48,True,True,True
3rr4,1.68,2012,Ki=28.05uM,4.55,True,True,True
2w26,2.08,2008,Ki=0.4nM,9.4,True,True,True
5zg0,1.58,2019,Ki=0.082uM,7.09,True,True,True
1ua4,1.9,2004,Ki=0.06mM,7.22,True,True,True
1igj,2.5,1993,Kd=0.1nM,10.0,True,True,True
4tkb,0.86,2015,Kd=2.56uM,5.59,True,True,True
4djr,1.55,2012,Ki=0.003nM,11.52,True,True,True
6h37,1.9,2018,Ki=2.6nM,8.59,True,True,True
3lpi,2.05,2010,Ki=3nM,8.52,True,True,True
3vf7,1.3,2012,Ki=0.80nM,9.1,True,True,True
4bam,1.88,2013,Ki=1.14nM,8.94,True,True,True
1mes,1.9,1998,Ki=20nM,7.7,True,True,True
4qyy,1.65,2014,Kd=0.05uM,7.3,True,True,True
5nw2,2.2,2017,Kd=320nM,6.49,True,True,True
1pgp,2.5,1995,Kd=2uM,5.7,True,True,True
5k9w,2.01,2017,Kd=26uM,4.59,True,True,True
3m3c,2.0,2010,Kd=86.21uM,4.06,True,True,True
3f48,1.9,2008,Kd=512nM,6.29,True,True,True
5llg,1.12,2017,Kd=0.0074nM,11.13,True,True,True
4ej8,2.35,2013,Kd=4.1uM,5.39,True,True,True
4h3f,1.7,2012,Ki=1nM,9.0,True,True,True
3pfp,2.35,2011,Ki=360nM,6.44,True,True,True
2yix,2.3,2011,Kd=3.3nM,8.48,True,True,True
3pgl,2.35,2011,Ki=5uM,5.3,True,True,True
4pow,1.55,2014,Kd=0.5uM,6.3,True,True,True
5ya5,1.89,2018,Kd=0.19uM,6.72,True,True,True
2zcq,2.38,2008,Ki=1.5nM,8.82,True,True,True
1ype,1.81,2006,Ki=8nM,8.1,True,True,True
3m6r,2.4,2011,Kd=32nM,7.49,True,True,True
1v0k,1.03,2004,Ki=8uM,5.1,True,True,True
5ma7,1.3,2017,Kd=336uM,3.47,True,True,True
5dlx,1.9,2016,Kd=2uM,5.7,True,True,True
1u0g,1.7,2004,Ki=0.7uM,6.15,True,True,True
2epn,1.61,2008,Ki=60nM,7.22,True,True,True
2j7d,2.24,2006,Kd=74nM,7.13,True,True,True
4qy3,1.5,2014,Ki=0.15uM,6.82,True,True,True
5jss,1.19,2016,Kd=0.354uM,6.45,True,True,True
6ep4,2.3,2017,Ki=4.5uM,5.35,True,True,True
3ryx,1.6,2011,Kd=7.3nM,8.14,True,True,True
3jrx,2.5,2010,Kd=1nM,9.0,True,True,True
3suw,1.9,2012,Ki=20uM,4.7,True,True,True
2j79,1.94,2006,Kd=1.1uM,5.96,True,True,True
2y81,1.7,2011,Ki=2nM,8.7,True,True,True
6p86,1.8,2019,Kd=20uM,4.7,True,True,True
5dkn,1.53,2016,Kd=202.6uM,3.69,True,True,True
3c88,1.6,2008,Ki=157nM,6.8,True,True,True
6hgs,1.55,2019,Ki=170uM,3.77,True,True,True
1m1b,2.25,2002,Ki=22uM,4.66,True,True,True
2uxz,1.75,2008,Ki=3.3nM,8.48,True,True,True
2y80,1.9,2011,Ki=9nM,8.05,True,True,True
3ts4,1.59,2012,Ki=1.9nM,8.72,True,True,True
3iof,1.44,2010,Ki=6uM,5.22,True,True,True
4cl6,2.41,2015,Kd=4.05uM,5.39,True,True,True
6p83,1.7,2019,Kd=0.08uM,7.1,True,True,True
3upk,2.0,2012,Kd=50uM,4.3,True,True,True
2hkf,2.01,2007,Kd=0.42uM,6.38,True,True,True
1lpg,2.0,2003,Ki=82nM,7.09,True,True,True
6c7q,1.51,2018,Ki=0.7nM,9.15,True,True,True
5nvw,2.2,2017,Kd=170nM,6.77,True,True,True
2pow,1.75,2007,Ki=63nM,7.2,True,True,True
4qb3,0.94,2015,Kd=3.4uM,5.47,True,True,True
5jox,1.8,2016,Kd=35uM,4.46,True,True,True
1azm,2.0,1994,Ki=0.8uM,6.1,True,True,True
5i88,1.4,2016,Kd=250nM,6.6,True,True,True
2f7o,1.43,2006,Ki=0.036uM,7.44,True,True,True
1afl,1.7,1998,Ki=520nM,6.28,True,True,True
1atr,2.34,1993,Kd=110nM,6.96,True,True,True
1yet,1.9,1998,Kd=1.2uM,5.92,True,True,True
4o0x,2.48,2014,Ki=68nM,7.17,True,True,True
3ery,1.95,2008,Kd=2200nM,5.66,True,True,True
2vba,1.36,2007,Kd=25uM,4.6,True,True,True
2yme,2.4,2012,Kd=22nM,7.66,True,True,True
4yes,1.5,2015,Ki=9.6nM,8.02,True,True,True
3be9,2.0,2008,Ki=24nM,7.62,True,True,True
5z5f,2.1,2018,Ki=6.8mM,5.17,True,True,True
3iw6,2.1,2009,Kd=3.29uM,5.48,True,True,True
1f4f,2.0,2000,Ki=24uM,4.62,True,True,True
1lpk,2.2,2003,Ki=28nM,7.55,True,True,True
4zw5,1.8,2016,Ki=37uM,4.43,True,True,True
2xpk,2.4,2011,Ki=0.005nM,11.3,True,True,True
4a4v,2.0,2012,Kd=0.287uM,6.54,True,True,True
4jfm,1.02,2013,Kd=3.3uM,5.48,True,True,True
1lvu,2.05,2003,Kd=4.8uM,5.32,True,True,True
4qlk,1.83,2015,Ki=0.57mM,6.24,True,True,True
1tjp,1.5,2005,Kd=38uM,4.42,True,True,True
6qgf,1.34,2019,Kd=1.0uM,6.0,True,True,True
3p3s,1.6,2011,Kd=26nM,7.59,True,True,True
1yej,1.85,1999,Kd=35nM,7.46,True,True,True
